names,År,FV_NetID,Ellev (el/varme),CO2 - El&Varme,Varme_Lev_til_net,Kul,Olie,Gas,Affald (fossil),Halm,Skovflis,Brænde,Træpiller,Træaffald,Affald (bio),"Biobrændsler
(bioolie)",Biogas,Overskudsvarme,Solvarme,El,CO2 - Varme,CO2 - El,andel kraftvarme,andel kedler,andel andet, kraftvarme - andel   Kul, kraftvarme - andel   Olie, kraftvarme - andel   Gas, kraftvarme - andel   Affald (fossil), kraftvarme - andel   Halm, kraftvarme - andel   Skovflis, kraftvarme - andel   Brænde, kraftvarme - andel   Træpiller, kraftvarme - andel   Træaffald, kraftvarme - andel   Affald (bio)," kraftvarme - andel   Biobrændsler
(bioolie)", kraftvarme - andel   Biogas, kedler - andel   Kul, kedler - andel   Olie, kedler - andel   Gas, kedler - andel   Affald (fossil), kedler - andel   Halm, kedler - andel   Skovflis, kedler - andel   Brænde, kedler - andel   Træpiller, kedler - andel   Træaffald, kedler - andel   Affald (bio)," kedler - andel   Biobrændsler
(bioolie)", kedler - andel   Biogas,Andet - andel overskudsvarme,Andet - andel solvarme,Andet - andel varmepumper og elkedler,forsyid
Helsinge Fjernvarme,2021,16,0.2461514607142801,52.05252610279896,183884.832,0.0,0.0,0.914967939933186,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2060650222635002,0.1591648407411874,27.02665529625413,25.025870806544827,0.2733308586105074,0.3614392659576111,0.3652298754318814,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5642063892810852,0.4357936107189147,42760218
Helsinge Fjernvarme,2022,16,0.1585848500084441,36.989934696758326,167761.044,0.0,0.0,0.6502009966032399,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2378605369194054,0.2926462474804341,20.68305117371587,16.30688352304245,0.1754602814703513,0.2940325049479306,0.5305072135817179,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4483651871486652,0.5516348128513348,42760218
Hemmet,2020,431,0.0,0.0,16058.268000000002,0.0,0.0,0.0,0.0,0.0,0.8722557127580632,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20745533
Hemmet,2021,431,0.0,0.0,16943.760000000002,0.0,0.0,0.0,0.0,0.0,0.9091394708140342,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20745533
Hemmet,2022,431,0.0,0.0,15258.492,0.0,0.0,0.0,0.0,0.0,0.9441103354119136,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20745533
Herning-Ikast Fjernvarme,2020,163,0.2228478033893354,8.179513477291929,2921298.3,0.0,0.0016286583263338,0.1416549929187307,0.0,0.0,0.8086073866540777,0,0.2221223760682023,0.0,0.0,0.0,0.0,0.0011136555277494,0.0029086382585441,0.0050790431090176,6.623496545968617,1.5560169313233128,0.8793308684748821,0.1084357665985299,0.012233364926588,0.0,0.0,0.0404075411616738,0.0,0.0,0.7570460519008708,0,0.2025464069374554,0.0,0.0,0,0.0,0.0,0.0121060233896689,0.8717286050554112,0.0,0.0,0.0,0,0.0457528320563111,0.0,0.0,0.0,0.0,0.0909456121145825,0.237619561229301,0.6714348266561163,25161513
Herning-Ikast Fjernvarme,2021,163,0.2834487257728401,7.145627902993136,3121074.9584,0.0,0.0038291885630092,0.1206167170060493,0.0,0.0,0.7831258972559254,0,0.3362159637261469,0.0,0.0,0.0,0.0,0.000902758196312,0.0022854814110766,0.0036806422636798,5.479436095190334,1.666191807802803,0.8974277467937782,0.0902780927849647,0.012294160421257,0.0,0.0,0.0340068513642255,0.0,0.0,0.6808650953904682,0,0.2851280532453062,0.0,0.0,0,0.0,0.0,0.0339157944155585,0.8189420859640067,0.0,0.0,0.0,0,0.0554999665909491,0.0,0.0,0.0,0.0,0.0731484408983647,0.1858284202966427,0.7410231388049925,25161513
Herning-Ikast Fjernvarme,2022,163,0.2924027154813927,7.502924995772421,2844412.1342400005,0.0,0.0040058866023099,0.1266321039683795,0.0,0.0,0.8251693432348293,0,0.2869228002101109,0.0008226010470965,0.0,0.0,0.0,0.0009905653143871,0.0032851783634008,0.0052801639464292,6.010097780374935,1.4928272153974878,0.8818637207384149,0.097859595288592,0.020276683972993,0.0,0.0,0.029368077212173,0.0,0.0,0.7231847099769946,0,0.2467262789751919,0.0007209338356405,0.0,0,0.0,0.0,0.0336084548877775,0.8188754274209734,0.0,0.0,0.0,0,0.0482491114904434,0.0,0.0,0.0,0.0,0.0486630438588119,0.1619476850384172,0.7893892711027708,25161513
Hillerød-Farum-Værløse,2020,18,0.1341452109132018,34.50957653679049,1496745.8519999995,0.0,0.0,0.6066018023693178,0.0,0.0,0.569444791745446,0,0.0148605723344941,0.0,0.0,0.0,0.0100791680697438,0.0248771693272078,0.0042921114439139,0.0,24.48962073458449,10.019955802206,0.4881651177523876,0.4829275216810501,0.0289073605665622,0.0,0.0,0.2045354638834467,0.0,0.0,0.7954645361165532,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.717952342844227,0.0,0.0,0.2392067663967073,0,0.0262940564406342,0.0,0.0,0.0,0.0165468343184314,0.85285508142651,0.14714491857349,0.0,31592488
Hillerød-Farum-Værløse,2021,18,0.2310529050865606,43.52547912854671,1602957.3999999997,0.0,0.0029170268155597,0.7612819026456974,0.0,0.0,0.5040769330488758,0,0.0348262530245657,0.0,0.0,0.0,0.0098446777188214,0.0242753799945026,0.00363328432808,0.0,22.94455751943275,20.58092160911396,0.5672426190953728,0.4049440997588617,0.0278132811457655,0.0,0.0,0.3831833964646465,0.0,0.0,0.6168166035353535,0,0.0,0.0,0.0,0,0.0,0.0,0.0068029065405382,0.6527187983677872,0.0,0.0,0.2436187137110257,0,0.0774759838357938,0.0,0.0,0.0,0.0193835975448548,0.8698151840559366,0.1301848159440634,0.0,31592488
Hillerød-Farum-Værløse,2022,18,0.1666566345161141,33.79278403749548,1453859.096,0.0,0.0089626944838401,0.582328148641992,0.0,0.0,0.5818073583108772,0,0.0415832594550139,0.0,0.0,0.0,0.0092221853114161,0.0259378643389524,0.0044334420149337,0.0,20.107791796672625,13.684992240822847,0.5497802391181297,0.419951285712223,0.0302684751696473,0.0,0.0,0.265226403587241,0.0,0.0,0.7347735964127589,0,0.0,0.0,0.0,0,0.0,0.0,0.0208824630657544,0.5958447204000169,0.0,0.0,0.2788920098523039,0,0.0868692561265124,0.0,0.0,0.0,0.0175115505554122,0.8540253104928933,0.1459746895071066,0.0,31592488
Hjallerup Fjernvarme,2020,284,0.1725357958082589,28.543399985059143,173484.0,0.0,0.0,0.5017296534550737,0.0,0.2128813031749325,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2545133845196098,0.2082589748910562,11.037310474994811,17.506089510064328,0.2221305558420129,0.316077137258946,0.4617923068990409,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.38557911908646,0.0,0.6144208809135399,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5501233460417134,0.4498766539582866,10411912
Hjallerup Fjernvarme,2021,284,0.2710387745332695,40.97633377501198,188010.0,0.0,0.0,0.7202730493058881,0.0,0.2190309026115632,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2111632359980852,0.1526280516993776,13.41724805763523,27.55908571737674,0.3519291226064589,0.2860817376393255,0.3619891397542156,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2978354978354978,0.0,0.7021645021645022,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5822290269785122,0.4177709730214877,10411912
Hjallerup Fjernvarme,2022,284,0.2017240815614817,28.639684215172355,165166.2,0.0,0.0,0.5034221166316111,0.0,0.3067131773934376,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2455998866596192,0.1952506021207729,8.217659100033785,20.42202511513857,0.2670306812272491,0.2933133992026348,0.439655919570116,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0348674004580039,0.0,0.965132599541996,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5577665577665578,0.4422334422334422,10411912
Hobro Fjernvarme,2020,300,0.0,0.497327476204658,247800.6,0.0,0.0064171353903097,0.0,0.0,0.0,0.7794977897551499,0,0.0,0.0,0.0,0.0,0.0,0.1137236955842721,0.0,0.0,0.497327476204658,0.0,0.0,0.8862763044157278,0.1137236955842722,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.006155182729426,0.0,0.0,0.0,0.993844817270574,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41429615
Hobro Fjernvarme,2021,300,0.0,1.0839144596249075,286886.28,0.0,0.0142716744767299,0.0,0.0,0.0,0.6974822915895454,0,0.0,0.0,0.0,0.0,0.0,0.2253171535425117,0.0,0.0,1.0839144596249075,0.0,0.0,0.7746807550364555,0.2253192449635445,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.01746178816486,0.0,0.0,0.0,0.98253821183514,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41429615
Hobro Fjernvarme,2022,300,0.0,1.4195154500737337,281282.8,0.0,0.018386058443673,0.0,0.0,0.0,0.663494568455661,0,0.0,0.0,0.0,0.0,0.0,0.2599874574627385,0.0,0.0,1.4195154500737337,0.0,0.0,0.7400125425372613,0.2599874574627386,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0227083181201502,0.0,0.0,0.0,0.9772916818798498,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41429615
Hodsager Fjernvarme,2020,160,0.0,0.9829032615930774,13521.0,0.0,0.013264551438503,0.0,0.0,0.0,0.0,0,1.0651948820353525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9829032615930774,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.012055321351971,0.0,0.0,0.0,0.0,0,0.9879446786480288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Hodsager Fjernvarme,2021,160,0.0,1.353706603991784,14319.612,0.0,0.0182686451280942,0.0,0.0,0.0,0.0,0,1.0557601002038322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.353706603991784,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0163688792685164,0.0,0.0,0.0,0.0,0,0.9836311207314836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Hodsager Fjernvarme,2022,160,0.0,0.4294151718819997,13982.616,0.0,0.0057950765436167,0.0,0.0,0.0,0.0,0,1.072056187483086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4294151718819997,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0048377213534291,0.0,0.0,0.0,0.0,0,0.9951622786465708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Høgild Fjernvarme,2020,164,0.0,3.992380136986301,8322.000000000002,0.0,0.0538782744532564,0.0,0.0,0.0,1.117519826964672,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.992380136986301,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0481855323239605,0.0,0.0,0.0,0.9518144676760394,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25809807
Høgild Fjernvarme,2021,164,0.0,2.553859641392805,8742.4236,0.0,0.0344650423939649,0.0,0.0,0.0,1.114860872218546,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.553859641392805,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0314113811643718,0.0,0.0,0.0,0.9685886188356282,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25809807
Høgild Fjernvarme,2022,164,0.0,1.6283300910759444,7993.504800000001,0.0,0.0219747650617536,0.0,0.0,0.0,1.2721328446565765,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6283300910759444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0164689711576829,0.0,0.0,0.0,0.983531028842317,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25809807
"Højby, Svinninge, Nr.Asmindrup",2020,442,0.0577894926471285,67.1400656297111,37968.84,0.0,0.0,1.1801734158852364,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.73157759057164,9.408488039139462,0.1004948899296535,0.8995051100703464,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34203563
"Højby, Svinninge, Nr.Asmindrup",2021,442,0.0325962142280434,27.607397843029524,64206.71999999999,0.0,0.0,0.485276812146766,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199083834215484,22.277127774289053,5.33027006874047,0.0639858257827218,0.3367273705929847,0.5992868036242935,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34203563
"Højby, Svinninge, Nr.Asmindrup",2022,442,0.0496682851899232,18.122225189181098,61122.384000000005,0.0,0.0,0.3185485180028318,0.0,0.0,0.0280944539074261,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2463447760807235,12.44633689196416,5.67588829721694,0.0697354998456866,0.1988504244206181,0.7314140757336953,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.8693786154133234,0.0,0.0,0.1306213845866766,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34203563
Højslev-Nr. Søby Fjernvarme,2020,255,0.0,0.0,49798.44,0.0,0.0,0.0,0.0,0.0,1.0457980241951357,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18849518
Højslev-Nr. Søby Fjernvarme,2021,255,0.0,0.0,53569.44,0.0,0.0,0.0,0.0,0.0,1.0530035408247689,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18849518
Højslev-Nr. Søby Fjernvarme,2022,255,0.0,0.0,62721.72,0.0,0.0,0.0,0.0,0.0,1.0124244041776915,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18849518
Holeby Fjernvarme,2020,43,0.0,0.0,59731.2,0.0,0.0,0.0,0.0,1.184155014464802,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62082313
Holeby Fjernvarme,2021,43,0.0,1.7275700083323866,66619.56999999999,0.0,0.0233140352001671,0.0,0.0,1.1150402201635343,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7275700083323866,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0226518026046575,0.0,0.0,0.9773481973953424,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62082313
Holeby Fjernvarme,2022,43,0.0,0.0,64220.4,0.0,0.0,0.0,0.0,1.1223770017003942,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62082313
Holstebro-Struer Fjernvarme,2020,172,0.2510657035954045,36.96650827219241,1883032.964,0.0,0.000775619310932,0.0237647574182349,0.3764864946888949,0.1614222936141865,0.1202805284506957,0,0.0,0.0729525200175943,0.460150160175316,0.0,0.1771247455973904,0.0,0.0,0.0,14.51932483862531,22.4471834335671,0.9815426345715326,0.0184573654284674,0.0,0.0,3.87039490266434e-05,0.0040097879179505,0.2793874491909988,0.1197901212703402,0.089259164685188,0,0.0,0.0541374491975161,0.3414735490112208,0,0.1119037747777588,0.0,0.0285236165684471,0.971476383431553,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26203333
Holstebro-Struer Fjernvarme,2021,172,0.266261536207201,35.77453359773208,2073541.12,0.0,0.0006281951476322,0.068861630677476,0.3368164888381861,0.1841626415395128,0.158405528027339,0,0.0005063801194354,0.063882500212969,0.4116645974688942,0.0,0.181194770566209,0.0,0.0,3.85813424331802e-06,15.576893118195816,20.197640479536265,0.9340271946122914,0.0659690396554204,3.765732288121826e-06,0.0,4.414962309948584e-05,0.0008208763499128,0.2578974752052166,0.1410117433501937,0.1212897440909618,0,0.0003877308820212,0.04891427842963,0.3152080252508203,0,0.1144259768181439,0.0,0.0067583471048019,0.9932416528951982,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26203333
Holstebro-Struer Fjernvarme,2022,172,0.2830758988046717,37.2370516719905,1888716.596,0.0,0.002711727397772,0.0848379825429352,0.3410436689465083,0.2001599661911373,0.1678015646557065,0,0.0,0.136977645305765,0.4168311509346213,0.0,0.1610926282663955,0.0,0.0,0.0009470812104835,15.6359581983046,21.6010934736859,0.9170955565130542,0.0819742684482042,0.0009301750387415,0.0,5.60580844342102e-05,0.002135658192871,0.2430009226869583,0.1426182653373508,0.1195622108031203,0,0.0,0.0975995077099894,0.2970011277285046,0,0.0980262494567712,0.0,0.0286933169134388,0.9713066830865608,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26203333
Holsted Fjernvarme,2020,131,0.0492903953821448,44.12168504014584,82947.59999999999,0.0,0.0,0.7755613471637517,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2675351667799913,0.0,38.85474657002735,5.266938470118485,0.0589384141313311,0.673312790243479,0.2677487956251898,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36637919
Holsted Fjernvarme,2021,131,0.1604889605766484,56.280271575445774,89499.24,0.0,0.0,0.9892823268666864,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.207582991766187,0.0,39.237202954438494,17.043068621007286,0.1909826273385114,0.6014343808953014,0.2075829917661871,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36637919
Holsted Fjernvarme,2022,131,0.1383953973572738,43.6618790763103,79717.68000000001,0.0,0.0,0.7674789783144718,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2827247355919038,0.1126726216819154,29.23122412639204,14.430654949918264,0.1687153966347239,0.4358872460914567,0.3953973572738193,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7150395175659007,0.2849604824340992,36637919
Høng Fjernvarme,2020,30,0.0,0.0,147600.0,0.0,0.0,0.0,0.0,0.4484678590785907,0.3430245067750677,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2511341463414634,0.0,0.0,0.0,0.0,0.7553955979997387,0.2446044020002613,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5657588527580351,0.4342411472419649,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29096716
Høng Fjernvarme,2021,30,0.0,0.0294017122536346,164531.232,0.0,0.0003967842409397,0.0,0.0,0.4317535104824353,0.4153345183727792,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1949319871378584,0.0,0.0294017122536346,0.0,0.0,0.8104460018978803,0.1895539981021197,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0004358007707897,0.0,0.0,0.5045549056465078,0.4950092935827024,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29096716
Høng Fjernvarme,2022,30,0.0,0.0705749201011661,148650.48,0.0,0.0009524280715407,0.0,0.0,0.4241493199349238,0.3643109662343505,0,0.0,0.0,0.0,0.0,0.0,0.0,0.263054650075802,0.0,0.0705749201011661,0.0,0.0,0.7449887543374449,0.255011245662555,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0011092833147402,0.0,0.0,0.5422252475403534,0.4566654691449064,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29096716
Horbelev Fjernvarme,2020,61,0.0,0.0,21229.2,0.0,0.0,0.0,0.0,1.0648305164584628,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33756488
Horbelev Fjernvarme,2021,61,0.0,0.0,22395.6,0.0,0.0,0.0,0.0,1.0660665487863688,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33756488
Horbelev Fjernvarme,2022,61,0.0,0.0,22716.0,0.0,0.0,0.0,0.0,1.0510301109350235,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33756488
Hørby Fjernvarme,2020,327,0.0880809595202398,35.580247951440946,86443.20000000001,0.0,0.0,0.625421830751291,0.0,0.2863834286560423,0.0,0,0.0,0.0092719843781812,0.0,0.0,0.0,0.0,0.0,0.1936531734132933,25.809357282192234,9.770890669248708,0.1158170914542728,0.6924454439446943,0.1917374646010328,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5732844169122512,0.0,0.4133334495434591,0.0,0,0.0,0.0133821335442897,0.0,0.0,0.0,0.0,0.0,1.0,11218415
Hørby Fjernvarme,2021,327,0.0428688280785246,11.18227352543129,96825.6,0.0,0.0,0.1965595627602617,0.0,0.5543575252825699,0.0,0,0.0139632493885914,0.0546136558926564,0.0,0.0,0.0,0.0,0.0,0.2015541344437834,6.407801004238548,4.774472521192742,0.0575550267697798,0.7121505056513978,0.2302944675788223,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.1228986112561345,0.0,0.7805440371081591,0.0,0,0.0196604728029329,0.0768968788327734,0.0,0.0,0.0,0.0,0.0,1.0,11218415
Hørby Fjernvarme,2022,327,0.0302008099194255,7.429247833256794,86230.8,0.0,0.0,0.1305896964889575,0.0,0.4861743135863288,0.0,0,0.0939478701345691,0.0407882102450632,0.0,0.0,0.0,0.0,0.0,0.184152298250741,4.054110176178349,3.375137657078445,0.0405794681250782,0.6790381163111092,0.2803824155638125,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0781432523824162,0.0,0.721816023460664,0.0,0,0.1394830539953899,0.0605576701615298,0.0,0.0,0.0,0.0,0.0,1.0,11218415
Horreby Fjernvarme,2020,406,0.0,0.2003981840506656,9284.4,0.0,0.0027044289345568,0.0,0.0,1.265025203567274,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003981840506656,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0021332852567465,0.0,0.0,0.9978667147432534,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18886499
Horsens Fjernvarme,2020,148,0.0976667454028788,28.19621571234666,1508835.6,0.0,0.0,0.0697050236619549,0.2565169127769784,0.0,0.3595951739208698,0,0.0,0.0052358255597892,0.3135206711718625,0.0,0.0221370996283491,0.0,0.0,0.024009772834098,11.971496806845131,16.224718905501526,0.4900342712327141,0.3884786339536154,0.1214870948136704,0.0,0.0,0.0460363241091634,0.4155374205111475,0.0,0.0,0,0.0,0.0084816296274887,0.5078790695136248,0,0.0220655562385752,0.0,0.0,0.0625115090712889,0.0,0.0,0.9362959008576852,0,0.0,0.0,0.0,0.0,0.0011925900710259,0.0,0.0,1.0,3
